"","date","hour","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation","A_2","A_3","B_1","B_3","C_1","y"
"32759","2016-10-02","19:40",1008.3,1013.2,334,0.8,23.5,95,0,0,0,0,0,1,166.16
"32760","2016-10-02","19:40",1008.3,1013.2,334,0.8,23.5,95,0,0,0,0,0,0,197.09
"32761","2016-10-02","20:00",1008.3,1013.2,334,0.8,23.5,95,0,1,0,0,0,0,52.16
"32762","2016-10-02","20:00",1008.3,1013.2,334,0.8,23.5,95,0,0,1,0,0,0,102.64
"32763","2016-10-02","20:00",1008.3,1013.2,334,0.8,23.5,95,0,0,0,1,0,0,111.22
"32764","2016-10-02","20:00",1008.3,1013.2,334,0.8,23.5,95,0,0,0,0,1,0,53.16
"32765","2016-10-02","20:00",1008.3,1013.2,334,0.8,23.5,95,0,0,0,0,0,1,203.09
"32766","2016-10-02","20:00",1008.3,1013.2,334,0.8,23.5,95,0,0,0,0,0,0,271.47
"32767","2016-10-02","20:20",1008.3,1013.2,334,0.8,23.5,95,0,1,0,0,0,0,52.91
"32768","2016-10-02","20:20",1008.3,1013.2,334,0.8,23.5,95,0,0,1,0,0,0,122.1
"32769","2016-10-02","20:20",1008.3,1013.2,334,0.8,23.5,95,0,0,0,1,0,0,111.47
"32770","2016-10-02","20:20",1008.3,1013.2,334,0.8,23.5,95,0,0,0,0,1,0,94.66
"32771","2016-10-02","20:20",1008.3,1013.2,334,0.8,23.5,95,0,0,0,0,0,1,200.22
"32772","2016-10-02","20:20",1008.3,1013.2,334,0.8,23.5,95,0,0,0,0,0,0,NA
"32773","2016-10-02","20:40",1008.3,1013.2,334,0.8,23.5,95,0,1,0,0,0,0,57.15
"32774","2016-10-02","20:40",1008.3,1013.2,334,0.8,23.5,95,0,0,1,0,0,0,106.28
"32775","2016-10-02","20:40",1008.3,1013.2,334,0.8,23.5,95,0,0,0,1,0,0,126.33
"32776","2016-10-02","20:40",1008.3,1013.2,334,0.8,23.5,95,0,0,0,0,1,0,112.76
"32777","2016-10-02","20:40",1008.3,1013.2,334,0.8,23.5,95,0,0,0,0,0,1,180.71
"32778","2016-10-02","20:40",1008.3,1013.2,334,0.8,23.5,95,0,0,0,0,0,0,141.95
"32779","2016-10-02","21:00",1007.2,1012.1,172,2,23.7,95,0,1,0,0,0,0,43.95
"32780","2016-10-02","21:00",1007.2,1012.1,172,2,23.7,95,0,0,1,0,0,0,135.2
"32781","2016-10-02","21:00",1007.2,1012.1,172,2,23.7,95,0,0,0,1,0,0,NA
"32782","2016-10-02","21:00",1007.2,1012.1,172,2,23.7,95,0,0,0,0,1,0,77.73
"32783","2016-10-02","21:00",1007.2,1012.1,172,2,23.7,95,0,0,0,0,0,1,207.1
"32784","2016-10-02","21:00",1007.2,1012.1,172,2,23.7,95,0,0,0,0,0,0,NA
"32785","2016-10-02","21:20",1007.2,1012.1,172,2,23.7,95,0,1,0,0,0,0,46.78
"32786","2016-10-02","21:20",1007.2,1012.1,172,2,23.7,95,0,0,1,0,0,0,104.17
"32787","2016-10-02","21:20",1007.2,1012.1,172,2,23.7,95,0,0,0,1,0,0,111.23
"32788","2016-10-02","21:20",1007.2,1012.1,172,2,23.7,95,0,0,0,0,1,0,92.37
"32789","2016-10-02","21:20",1007.2,1012.1,172,2,23.7,95,0,0,0,0,0,1,139.27
"32790","2016-10-02","21:20",1007.2,1012.1,172,2,23.7,95,0,0,0,0,0,0,NA
"32791","2016-10-02","21:40",1007.2,1012.1,172,2,23.7,95,0,1,0,0,0,0,48.18
"32792","2016-10-02","21:40",1007.2,1012.1,172,2,23.7,95,0,0,1,0,0,0,94.07
"32793","2016-10-02","21:40",1007.2,1012.1,172,2,23.7,95,0,0,0,1,0,0,86.67
"32794","2016-10-02","21:40",1007.2,1012.1,172,2,23.7,95,0,0,0,0,1,0,62.08
"32795","2016-10-02","21:40",1007.2,1012.1,172,2,23.7,95,0,0,0,0,0,1,178.36
"32796","2016-10-02","21:40",1007.2,1012.1,172,2,23.7,95,0,0,0,0,0,0,NA
"32797","2016-10-02","22:00",1007.2,1012.1,172,2,23.7,95,0,1,0,0,0,0,38.75
"32798","2016-10-02","22:00",1007.2,1012.1,172,2,23.7,95,0,0,1,0,0,0,96.82
"32799","2016-10-02","22:00",1007.2,1012.1,172,2,23.7,95,0,0,0,1,0,0,NA
"32800","2016-10-02","22:00",1007.2,1012.1,172,2,23.7,95,0,0,0,0,1,0,63.28
"32801","2016-10-02","22:00",1007.2,1012.1,172,2,23.7,95,0,0,0,0,0,1,174.36
"32802","2016-10-02","22:00",1007.2,1012.1,172,2,23.7,95,0,0,0,0,0,0,NA
"32803","2016-10-02","22:20",1007.2,1012.1,172,2,23.7,95,0,1,0,0,0,0,55.76
"32804","2016-10-02","22:20",1007.2,1012.1,172,2,23.7,95,0,0,1,0,0,0,79.64
"32805","2016-10-02","22:20",1007.2,1012.1,172,2,23.7,95,0,0,0,1,0,0,125.27
"32806","2016-10-02","22:20",1007.2,1012.1,172,2,23.7,95,0,0,0,0,1,0,73.36
"32807","2016-10-02","22:20",1007.2,1012.1,172,2,23.7,95,0,0,0,0,0,1,NA
"32808","2016-10-02","22:20",1007.2,1012.1,172,2,23.7,95,0,0,0,0,0,0,NA
"32809","2016-10-02","22:40",1007.2,1012.1,172,2,23.7,95,0,1,0,0,0,0,79.06
"32810","2016-10-02","22:40",1007.2,1012.1,172,2,23.7,95,0,0,1,0,0,0,59.49
"32811","2016-10-02","22:40",1007.2,1012.1,172,2,23.7,95,0,0,0,1,0,0,106.1
"32812","2016-10-02","22:40",1007.2,1012.1,172,2,23.7,95,0,0,0,0,1,0,54.45
"32813","2016-10-02","22:40",1007.2,1012.1,172,2,23.7,95,0,0,0,0,0,1,99.64
"32814","2016-10-02","22:40",1007.2,1012.1,172,2,23.7,95,0,0,0,0,0,0,167.48
"32815","2016-10-02","23:00",1007.2,1012.1,172,2,23.7,95,0,1,0,0,0,0,59.22
"32816","2016-10-02","23:00",1007.2,1012.1,172,2,23.7,95,0,0,1,0,0,0,NA
"32817","2016-10-02","23:00",1007.2,1012.1,172,2,23.7,95,0,0,0,1,0,0,NA
"32818","2016-10-02","23:00",1007.2,1012.1,172,2,23.7,95,0,0,0,0,1,0,77.32
"32819","2016-10-02","23:00",1007.2,1012.1,172,2,23.7,95,0,0,0,0,0,1,NA
"32820","2016-10-02","23:00",1007.2,1012.1,172,2,23.7,95,0,0,0,0,0,0,141.35
"32821","2016-10-02","23:20",1007.2,1012.1,172,2,23.7,95,0,1,0,0,0,0,30.86
"32822","2016-10-02","23:20",1007.2,1012.1,172,2,23.7,95,0,0,1,0,0,0,86.92
"32823","2016-10-02","23:20",1007.2,1012.1,172,2,23.7,95,0,0,0,1,0,0,114.61
"32824","2016-10-02","23:20",1007.2,1012.1,172,2,23.7,95,0,0,0,0,1,0,83.84
"32825","2016-10-02","23:20",1007.2,1012.1,172,2,23.7,95,0,0,0,0,0,1,NA
"32826","2016-10-02","23:20",1007.2,1012.1,172,2,23.7,95,0,0,0,0,0,0,NA
"32827","2016-10-02","23:40",1007.2,1012.1,172,2,23.7,95,0,1,0,0,0,0,115.9
"32828","2016-10-02","23:40",1007.2,1012.1,172,2,23.7,95,0,0,1,0,0,0,63.79
"32829","2016-10-02","23:40",1007.2,1012.1,172,2,23.7,95,0,0,0,1,0,0,75.67
"32830","2016-10-02","23:40",1007.2,1012.1,172,2,23.7,95,0,0,0,0,1,0,69.59
"32831","2016-10-02","23:40",1007.2,1012.1,172,2,23.7,95,0,0,0,0,0,1,NA
"32832","2016-10-02","23:40",1007.2,1012.1,172,2,23.7,95,0,0,0,0,0,0,NA
"32833","2016-10-03","00:00",1007.8,1012.7,227,2.1,25.6,89,0,1,0,0,0,0,44.7
"32834","2016-10-03","00:00",1007.8,1012.7,227,2.1,25.6,89,0,0,1,0,0,0,NA
"32835","2016-10-03","00:00",1007.8,1012.7,227,2.1,25.6,89,0,0,0,1,0,0,NA
"32836","2016-10-03","00:00",1007.8,1012.7,227,2.1,25.6,89,0,0,0,0,1,0,81.31
"32837","2016-10-03","00:00",1007.8,1012.7,227,2.1,25.6,89,0,0,0,0,0,1,170.51
"32838","2016-10-03","00:00",1007.8,1012.7,227,2.1,25.6,89,0,0,0,0,0,0,122.34
"32839","2016-10-03","00:20",1007.8,1012.7,227,2.1,25.6,89,0,1,0,0,0,0,78.88
"32840","2016-10-03","00:20",1007.8,1012.7,227,2.1,25.6,89,0,0,1,0,0,0,NA
"32841","2016-10-03","00:20",1007.8,1012.7,227,2.1,25.6,89,0,0,0,1,0,0,83
"32842","2016-10-03","00:20",1007.8,1012.7,227,2.1,25.6,89,0,0,0,0,1,0,NA
"32843","2016-10-03","00:20",1007.8,1012.7,227,2.1,25.6,89,0,0,0,0,0,1,152.49
"32844","2016-10-03","00:20",1007.8,1012.7,227,2.1,25.6,89,0,0,0,0,0,0,NA
"32845","2016-10-03","00:40",1007.8,1012.7,227,2.1,25.6,89,0,1,0,0,0,0,39.25
"32846","2016-10-03","00:40",1007.8,1012.7,227,2.1,25.6,89,0,0,1,0,0,0,NA
"32847","2016-10-03","00:40",1007.8,1012.7,227,2.1,25.6,89,0,0,0,1,0,0,NA
"32848","2016-10-03","00:40",1007.8,1012.7,227,2.1,25.6,89,0,0,0,0,1,0,62.48
"32849","2016-10-03","00:40",1007.8,1012.7,227,2.1,25.6,89,0,0,0,0,0,1,NA
"32850","2016-10-03","00:40",1007.8,1012.7,227,2.1,25.6,89,0,0,0,0,0,0,NA
"32851","2016-10-03","01:00",1007.8,1012.7,227,2.1,25.6,89,0,1,0,0,0,0,38.1
"32852","2016-10-03","01:00",1007.8,1012.7,227,2.1,25.6,89,0,0,1,0,0,0,69.79
"32853","2016-10-03","01:00",1007.8,1012.7,227,2.1,25.6,89,0,0,0,1,0,0,NA
"32854","2016-10-03","01:00",1007.8,1012.7,227,2.1,25.6,89,0,0,0,0,1,0,58.72
"32855","2016-10-03","01:00",1007.8,1012.7,227,2.1,25.6,89,0,0,0,0,0,1,NA
"32856","2016-10-03","01:00",1007.8,1012.7,227,2.1,25.6,89,0,0,0,0,0,0,NA
"32857","2016-10-03","01:20",1007.8,1012.7,227,2.1,25.6,89,0,1,0,0,0,0,32.67
"32858","2016-10-03","01:20",1007.8,1012.7,227,2.1,25.6,89,0,0,1,0,0,0,NA
"32859","2016-10-03","01:20",1007.8,1012.7,227,2.1,25.6,89,0,0,0,1,0,0,NA
"32860","2016-10-03","01:20",1007.8,1012.7,227,2.1,25.6,89,0,0,0,0,1,0,NA
"32861","2016-10-03","01:20",1007.8,1012.7,227,2.1,25.6,89,0,0,0,0,0,1,NA
"32862","2016-10-03","01:20",1007.8,1012.7,227,2.1,25.6,89,0,0,0,0,0,0,NA
"32863","2016-10-03","01:40",1007.8,1012.7,227,2.1,25.6,89,0,1,0,0,0,0,56.16
"32864","2016-10-03","01:40",1007.8,1012.7,227,2.1,25.6,89,0,0,1,0,0,0,94.08
"32865","2016-10-03","01:40",1007.8,1012.7,227,2.1,25.6,89,0,0,0,1,0,0,NA
"32866","2016-10-03","01:40",1007.8,1012.7,227,2.1,25.6,89,0,0,0,0,1,0,NA
"32867","2016-10-03","01:40",1007.8,1012.7,227,2.1,25.6,89,0,0,0,0,0,1,NA
"32868","2016-10-03","01:40",1007.8,1012.7,227,2.1,25.6,89,0,0,0,0,0,0,NA
"32869","2016-10-03","02:00",1007.8,1012.7,227,2.1,25.6,89,0,1,0,0,0,0,NA
"32870","2016-10-03","02:00",1007.8,1012.7,227,2.1,25.6,89,0,0,1,0,0,0,100
"32871","2016-10-03","02:00",1007.8,1012.7,227,2.1,25.6,89,0,0,0,1,0,0,73.98
"32872","2016-10-03","02:00",1007.8,1012.7,227,2.1,25.6,89,0,0,0,0,1,0,NA
"32873","2016-10-03","02:00",1007.8,1012.7,227,2.1,25.6,89,0,0,0,0,0,1,NA
"32874","2016-10-03","02:00",1007.8,1012.7,227,2.1,25.6,89,0,0,0,0,0,0,NA
"32875","2016-10-03","02:20",1007.8,1012.7,227,2.1,25.6,89,0,1,0,0,0,0,36.95
"32876","2016-10-03","02:20",1007.8,1012.7,227,2.1,25.6,89,0,0,1,0,0,0,NA
"32877","2016-10-03","02:20",1007.8,1012.7,227,2.1,25.6,89,0,0,0,1,0,0,NA
"32878","2016-10-03","02:20",1007.8,1012.7,227,2.1,25.6,89,0,0,0,0,1,0,NA
"32879","2016-10-03","02:20",1007.8,1012.7,227,2.1,25.6,89,0,0,0,0,0,1,NA
"32880","2016-10-03","02:20",1007.8,1012.7,227,2.1,25.6,89,0,0,0,0,0,0,NA
"32881","2016-10-03","02:40",1007.8,1012.7,227,2.1,25.6,89,0,1,0,0,0,0,39.48
"32882","2016-10-03","02:40",1007.8,1012.7,227,2.1,25.6,89,0,0,1,0,0,0,NA
"32883","2016-10-03","02:40",1007.8,1012.7,227,2.1,25.6,89,0,0,0,1,0,0,NA
"32884","2016-10-03","02:40",1007.8,1012.7,227,2.1,25.6,89,0,0,0,0,1,0,NA
"32885","2016-10-03","02:40",1007.8,1012.7,227,2.1,25.6,89,0,0,0,0,0,1,NA
"32886","2016-10-03","02:40",1007.8,1012.7,227,2.1,25.6,89,0,0,0,0,0,0,NA
"32887","2016-10-03","03:00",1007,1011.9,220,2.9,30.1,64,0,1,0,0,0,0,87.32
"32888","2016-10-03","03:00",1007,1011.9,220,2.9,30.1,64,0,0,1,0,0,0,NA
"32889","2016-10-03","03:00",1007,1011.9,220,2.9,30.1,64,0,0,0,1,0,0,NA
"32890","2016-10-03","03:00",1007,1011.9,220,2.9,30.1,64,0,0,0,0,1,0,NA
"32891","2016-10-03","03:00",1007,1011.9,220,2.9,30.1,64,0,0,0,0,0,1,NA
"32892","2016-10-03","03:00",1007,1011.9,220,2.9,30.1,64,0,0,0,0,0,0,NA
"32893","2016-10-03","03:20",1007,1011.9,220,2.9,30.1,64,0,1,0,0,0,0,40.33
"32894","2016-10-03","03:20",1007,1011.9,220,2.9,30.1,64,0,0,1,0,0,0,NA
"32895","2016-10-03","03:20",1007,1011.9,220,2.9,30.1,64,0,0,0,1,0,0,NA
"32896","2016-10-03","03:20",1007,1011.9,220,2.9,30.1,64,0,0,0,0,1,0,NA
"32897","2016-10-03","03:20",1007,1011.9,220,2.9,30.1,64,0,0,0,0,0,1,130.29
"32898","2016-10-03","03:20",1007,1011.9,220,2.9,30.1,64,0,0,0,0,0,0,NA
"32899","2016-10-03","03:40",1007,1011.9,220,2.9,30.1,64,0,1,0,0,0,0,71.94
"32900","2016-10-03","03:40",1007,1011.9,220,2.9,30.1,64,0,0,1,0,0,0,NA
"32901","2016-10-03","03:40",1007,1011.9,220,2.9,30.1,64,0,0,0,1,0,0,76.19
"32902","2016-10-03","03:40",1007,1011.9,220,2.9,30.1,64,0,0,0,0,1,0,92.67
"32903","2016-10-03","03:40",1007,1011.9,220,2.9,30.1,64,0,0,0,0,0,1,NA
"32904","2016-10-03","03:40",1007,1011.9,220,2.9,30.1,64,0,0,0,0,0,0,NA
"32905","2016-10-03","04:00",1007,1011.9,220,2.9,30.1,64,0,1,0,0,0,0,50.2
"32906","2016-10-03","04:00",1007,1011.9,220,2.9,30.1,64,0,0,1,0,0,0,73
"32907","2016-10-03","04:00",1007,1011.9,220,2.9,30.1,64,0,0,0,1,0,0,NA
"32908","2016-10-03","04:00",1007,1011.9,220,2.9,30.1,64,0,0,0,0,1,0,60.53
"32909","2016-10-03","04:00",1007,1011.9,220,2.9,30.1,64,0,0,0,0,0,1,NA
"32910","2016-10-03","04:00",1007,1011.9,220,2.9,30.1,64,0,0,0,0,0,0,198.76
"32911","2016-10-03","04:20",1007,1011.9,220,2.9,30.1,64,0,1,0,0,0,0,49.65
"32912","2016-10-03","04:20",1007,1011.9,220,2.9,30.1,64,0,0,1,0,0,0,60.18
"32913","2016-10-03","04:20",1007,1011.9,220,2.9,30.1,64,0,0,0,1,0,0,78.38
"32914","2016-10-03","04:20",1007,1011.9,220,2.9,30.1,64,0,0,0,0,1,0,44.32
"32915","2016-10-03","04:20",1007,1011.9,220,2.9,30.1,64,0,0,0,0,0,1,NA
"32916","2016-10-03","04:20",1007,1011.9,220,2.9,30.1,64,0,0,0,0,0,0,NA
"32917","2016-10-03","04:40",1007,1011.9,220,2.9,30.1,64,0,1,0,0,0,0,46.26
"32918","2016-10-03","04:40",1007,1011.9,220,2.9,30.1,64,0,0,1,0,0,0,NA
"32919","2016-10-03","04:40",1007,1011.9,220,2.9,30.1,64,0,0,0,1,0,0,NA
"32920","2016-10-03","04:40",1007,1011.9,220,2.9,30.1,64,0,0,0,0,1,0,NA
"32921","2016-10-03","04:40",1007,1011.9,220,2.9,30.1,64,0,0,0,0,0,1,NA
"32922","2016-10-03","04:40",1007,1011.9,220,2.9,30.1,64,0,0,0,0,0,0,NA
"32923","2016-10-03","05:00",1007,1011.9,220,2.9,30.1,64,0,1,0,0,0,0,60.45
"32924","2016-10-03","05:00",1007,1011.9,220,2.9,30.1,64,0,0,1,0,0,0,NA
"32925","2016-10-03","05:00",1007,1011.9,220,2.9,30.1,64,0,0,0,1,0,0,77.01
"32926","2016-10-03","05:00",1007,1011.9,220,2.9,30.1,64,0,0,0,0,1,0,64.18
"32927","2016-10-03","05:00",1007,1011.9,220,2.9,30.1,64,0,0,0,0,0,1,NA
"32928","2016-10-03","05:00",1007,1011.9,220,2.9,30.1,64,0,0,0,0,0,0,NA
"32929","2016-10-03","05:20",1007,1011.9,220,2.9,30.1,64,0,1,0,0,0,0,44.44
"32930","2016-10-03","05:20",1007,1011.9,220,2.9,30.1,64,0,0,1,0,0,0,74.6
"32931","2016-10-03","05:20",1007,1011.9,220,2.9,30.1,64,0,0,0,1,0,0,NA
"32932","2016-10-03","05:20",1007,1011.9,220,2.9,30.1,64,0,0,0,0,1,0,67.14
"32933","2016-10-03","05:20",1007,1011.9,220,2.9,30.1,64,0,0,0,0,0,1,149.61
"32934","2016-10-03","05:20",1007,1011.9,220,2.9,30.1,64,0,0,0,0,0,0,182.31
"32935","2016-10-03","05:40",1007,1011.9,220,2.9,30.1,64,0,1,0,0,0,0,103.23
"32936","2016-10-03","05:40",1007,1011.9,220,2.9,30.1,64,0,0,1,0,0,0,248.96
"32937","2016-10-03","05:40",1007,1011.9,220,2.9,30.1,64,0,0,0,1,0,0,85.33
"32938","2016-10-03","05:40",1007,1011.9,220,2.9,30.1,64,0,0,0,0,1,0,NA
"32939","2016-10-03","05:40",1007,1011.9,220,2.9,30.1,64,0,0,0,0,0,1,194.7
"32940","2016-10-03","05:40",1007,1011.9,220,2.9,30.1,64,0,0,0,0,0,0,NA
"32941","2016-10-03","06:00",1004.4,1009.3,208,2.3,32.8,52,0,1,0,0,0,0,35.51
"32942","2016-10-03","06:00",1004.4,1009.3,208,2.3,32.8,52,0,0,1,0,0,0,83.6
"32943","2016-10-03","06:00",1004.4,1009.3,208,2.3,32.8,52,0,0,0,1,0,0,101.94
"32944","2016-10-03","06:00",1004.4,1009.3,208,2.3,32.8,52,0,0,0,0,1,0,67.06
"32945","2016-10-03","06:00",1004.4,1009.3,208,2.3,32.8,52,0,0,0,0,0,1,133.09
"32946","2016-10-03","06:00",1004.4,1009.3,208,2.3,32.8,52,0,0,0,0,0,0,NA
"32947","2016-10-03","06:20",1004.4,1009.3,208,2.3,32.8,52,0,1,0,0,0,0,54.49
"32948","2016-10-03","06:20",1004.4,1009.3,208,2.3,32.8,52,0,0,1,0,0,0,98.05
"32949","2016-10-03","06:20",1004.4,1009.3,208,2.3,32.8,52,0,0,0,1,0,0,105.38
"32950","2016-10-03","06:20",1004.4,1009.3,208,2.3,32.8,52,0,0,0,0,1,0,83.88
"32951","2016-10-03","06:20",1004.4,1009.3,208,2.3,32.8,52,0,0,0,0,0,1,160.88
"32952","2016-10-03","06:20",1004.4,1009.3,208,2.3,32.8,52,0,0,0,0,0,0,NA
"32953","2016-10-03","06:40",1004.4,1009.3,208,2.3,32.8,52,0,1,0,0,0,0,48.79
"32954","2016-10-03","06:40",1004.4,1009.3,208,2.3,32.8,52,0,0,1,0,0,0,86.26
"32955","2016-10-03","06:40",1004.4,1009.3,208,2.3,32.8,52,0,0,0,1,0,0,125.56
"32956","2016-10-03","06:40",1004.4,1009.3,208,2.3,32.8,52,0,0,0,0,1,0,76.7
"32957","2016-10-03","06:40",1004.4,1009.3,208,2.3,32.8,52,0,0,0,0,0,1,147.65
"32958","2016-10-03","06:40",1004.4,1009.3,208,2.3,32.8,52,0,0,0,0,0,0,NA
"32959","2016-10-03","07:00",1004.4,1009.3,208,2.3,32.8,52,0,1,0,0,0,0,58.9
"32960","2016-10-03","07:00",1004.4,1009.3,208,2.3,32.8,52,0,0,1,0,0,0,87.97
"32961","2016-10-03","07:00",1004.4,1009.3,208,2.3,32.8,52,0,0,0,1,0,0,98.58
"32962","2016-10-03","07:00",1004.4,1009.3,208,2.3,32.8,52,0,0,0,0,1,0,70.67
"32963","2016-10-03","07:00",1004.4,1009.3,208,2.3,32.8,52,0,0,0,0,0,1,129.96
"32964","2016-10-03","07:00",1004.4,1009.3,208,2.3,32.8,52,0,0,0,0,0,0,NA
"32965","2016-10-03","07:20",1004.4,1009.3,208,2.3,32.8,52,0,1,0,0,0,0,49.87
"32966","2016-10-03","07:20",1004.4,1009.3,208,2.3,32.8,52,0,0,1,0,0,0,83.29
"32967","2016-10-03","07:20",1004.4,1009.3,208,2.3,32.8,52,0,0,0,1,0,0,96.09
"32968","2016-10-03","07:20",1004.4,1009.3,208,2.3,32.8,52,0,0,0,0,1,0,55.32
"32969","2016-10-03","07:20",1004.4,1009.3,208,2.3,32.8,52,0,0,0,0,0,1,168
"32970","2016-10-03","07:20",1004.4,1009.3,208,2.3,32.8,52,0,0,0,0,0,0,NA
"32971","2016-10-03","07:40",1004.4,1009.3,208,2.3,32.8,52,0,1,0,0,0,0,49.35
"32972","2016-10-03","07:40",1004.4,1009.3,208,2.3,32.8,52,0,0,1,0,0,0,94
"32973","2016-10-03","07:40",1004.4,1009.3,208,2.3,32.8,52,0,0,0,1,0,0,99.82
"32974","2016-10-03","07:40",1004.4,1009.3,208,2.3,32.8,52,0,0,0,0,1,0,165.75
"32975","2016-10-03","07:40",1004.4,1009.3,208,2.3,32.8,52,0,0,0,0,0,1,120.26
"32976","2016-10-03","07:40",1004.4,1009.3,208,2.3,32.8,52,0,0,0,0,0,0,152.73
"32977","2016-10-03","08:00",1004.4,1009.3,208,2.3,32.8,52,0,1,0,0,0,0,45.33
"32978","2016-10-03","08:00",1004.4,1009.3,208,2.3,32.8,52,0,0,1,0,0,0,87.5
"32979","2016-10-03","08:00",1004.4,1009.3,208,2.3,32.8,52,0,0,0,1,0,0,83.05
"32980","2016-10-03","08:00",1004.4,1009.3,208,2.3,32.8,52,0,0,0,0,1,0,79.14
"32981","2016-10-03","08:00",1004.4,1009.3,208,2.3,32.8,52,0,0,0,0,0,1,163.97
"32982","2016-10-03","08:00",1004.4,1009.3,208,2.3,32.8,52,0,0,0,0,0,0,NA
"32983","2016-10-03","08:20",1004.4,1009.3,208,2.3,32.8,52,0,1,0,0,0,0,49.8
"32984","2016-10-03","08:20",1004.4,1009.3,208,2.3,32.8,52,0,0,1,0,0,0,99.22
"32985","2016-10-03","08:20",1004.4,1009.3,208,2.3,32.8,52,0,0,0,1,0,0,94.72
"32986","2016-10-03","08:20",1004.4,1009.3,208,2.3,32.8,52,0,0,0,0,1,0,89.91
"32987","2016-10-03","08:20",1004.4,1009.3,208,2.3,32.8,52,0,0,0,0,0,1,173.04
"32988","2016-10-03","08:20",1004.4,1009.3,208,2.3,32.8,52,0,0,0,0,0,0,NA
"32989","2016-10-03","08:40",1004.4,1009.3,208,2.3,32.8,52,0,1,0,0,0,0,54.35
"32990","2016-10-03","08:40",1004.4,1009.3,208,2.3,32.8,52,0,0,1,0,0,0,123.54
"32991","2016-10-03","08:40",1004.4,1009.3,208,2.3,32.8,52,0,0,0,1,0,0,111.27
"32992","2016-10-03","08:40",1004.4,1009.3,208,2.3,32.8,52,0,0,0,0,1,0,109.02
"32993","2016-10-03","08:40",1004.4,1009.3,208,2.3,32.8,52,0,0,0,0,0,1,167.61
"32994","2016-10-03","08:40",1004.4,1009.3,208,2.3,32.8,52,0,0,0,0,0,0,124.18
"32995","2016-10-03","09:00",1004.1,1009,235,1.4,29.9,66,0,1,0,0,0,0,20.07
"32996","2016-10-03","09:00",1004.1,1009,235,1.4,29.9,66,0,0,1,0,0,0,148.26
"32997","2016-10-03","09:00",1004.1,1009,235,1.4,29.9,66,0,0,0,1,0,0,143.49
"32998","2016-10-03","09:00",1004.1,1009,235,1.4,29.9,66,0,0,0,0,1,0,102.9
"32999","2016-10-03","09:00",1004.1,1009,235,1.4,29.9,66,0,0,0,0,0,1,168.72
"33000","2016-10-03","09:00",1004.1,1009,235,1.4,29.9,66,0,0,0,0,0,0,216.74
"33001","2016-10-03","09:20",1004.1,1009,235,1.4,29.9,66,0,1,0,0,0,0,19.49
"33002","2016-10-03","09:20",1004.1,1009,235,1.4,29.9,66,0,0,1,0,0,0,172.34
"33003","2016-10-03","09:20",1004.1,1009,235,1.4,29.9,66,0,0,0,1,0,0,132.06
"33004","2016-10-03","09:20",1004.1,1009,235,1.4,29.9,66,0,0,0,0,1,0,112.47
"33005","2016-10-03","09:20",1004.1,1009,235,1.4,29.9,66,0,0,0,0,0,1,178.25
"33006","2016-10-03","09:20",1004.1,1009,235,1.4,29.9,66,0,0,0,0,0,0,208.66
"33007","2016-10-03","09:40",1004.1,1009,235,1.4,29.9,66,0,1,0,0,0,0,40.23
"33008","2016-10-03","09:40",1004.1,1009,235,1.4,29.9,66,0,0,1,0,0,0,188.31
"33009","2016-10-03","09:40",1004.1,1009,235,1.4,29.9,66,0,0,0,1,0,0,127.22
"33010","2016-10-03","09:40",1004.1,1009,235,1.4,29.9,66,0,0,0,0,1,0,97.4
"33011","2016-10-03","09:40",1004.1,1009,235,1.4,29.9,66,0,0,0,0,0,1,238.18
"33012","2016-10-03","09:40",1004.1,1009,235,1.4,29.9,66,0,0,0,0,0,0,133.46
"33013","2016-10-03","10:00",1004.1,1009,235,1.4,29.9,66,0,1,0,0,0,0,NA
"33014","2016-10-03","10:00",1004.1,1009,235,1.4,29.9,66,0,0,1,0,0,0,176.43
"33015","2016-10-03","10:00",1004.1,1009,235,1.4,29.9,66,0,0,0,1,0,0,129.89
"33016","2016-10-03","10:00",1004.1,1009,235,1.4,29.9,66,0,0,0,0,1,0,143.96
"33017","2016-10-03","10:00",1004.1,1009,235,1.4,29.9,66,0,0,0,0,0,1,169.54
"33018","2016-10-03","10:00",1004.1,1009,235,1.4,29.9,66,0,0,0,0,0,0,208.58
"33019","2016-10-03","10:20",1004.1,1009,235,1.4,29.9,66,0,1,0,0,0,0,105.79
"33020","2016-10-03","10:20",1004.1,1009,235,1.4,29.9,66,0,0,1,0,0,0,149.98
"33021","2016-10-03","10:20",1004.1,1009,235,1.4,29.9,66,0,0,0,1,0,0,125.98
"33022","2016-10-03","10:20",1004.1,1009,235,1.4,29.9,66,0,0,0,0,1,0,129.84
"33023","2016-10-03","10:20",1004.1,1009,235,1.4,29.9,66,0,0,0,0,0,1,211.06
"33024","2016-10-03","10:20",1004.1,1009,235,1.4,29.9,66,0,0,0,0,0,0,204.58
"33025","2016-10-03","10:40",1004.1,1009,235,1.4,29.9,66,0,1,0,0,0,0,NA
"33026","2016-10-03","10:40",1004.1,1009,235,1.4,29.9,66,0,0,1,0,0,0,150.87
"33027","2016-10-03","10:40",1004.1,1009,235,1.4,29.9,66,0,0,0,1,0,0,110.09
"33028","2016-10-03","10:40",1004.1,1009,235,1.4,29.9,66,0,0,0,0,1,0,108.43
