"","X","date","hour","pressure","sea_pressure","wind_direction","wind_speed","temperature","rel_humidity","precipitation","A_2","A_3","B_1","B_3","C_1","y"
"28734",28734,"2016-09-23","12:00",1011.7,1016.7,91,3.6,24.4,72,0,0,0,0,0,0,158.01
"28735",28735,"2016-09-23","12:20",1011.7,1016.7,91,3.6,24.4,72,0,1,0,0,0,0,56.3
"28736",28736,"2016-09-23","12:20",1011.7,1016.7,91,3.6,24.4,72,0,0,1,0,0,0,99.37
"28737",28737,"2016-09-23","12:20",1011.7,1016.7,91,3.6,24.4,72,0,0,0,1,0,0,127.97
"28738",28738,"2016-09-23","12:20",1011.7,1016.7,91,3.6,24.4,72,0,0,0,0,1,0,107.66
"28739",28739,"2016-09-23","12:20",1011.7,1016.7,91,3.6,24.4,72,0,0,0,0,0,1,268.17
"28740",28740,"2016-09-23","12:20",1011.7,1016.7,91,3.6,24.4,72,0,0,0,0,0,0,165.02
"28741",28741,"2016-09-23","12:40",1011.7,1016.7,91,3.6,24.4,72,0,1,0,0,0,0,55.41
"28742",28742,"2016-09-23","12:40",1011.7,1016.7,91,3.6,24.4,72,0,0,1,0,0,0,109.16
"28743",28743,"2016-09-23","12:40",1011.7,1016.7,91,3.6,24.4,72,0,0,0,1,0,0,92.67
"28744",28744,"2016-09-23","12:40",1011.7,1016.7,91,3.6,24.4,72,0,0,0,0,1,0,123.1
"28745",28745,"2016-09-23","12:40",1011.7,1016.7,91,3.6,24.4,72,0,0,0,0,0,1,145.88
"28746",28746,"2016-09-23","12:40",1011.7,1016.7,91,3.6,24.4,72,0,0,0,0,0,0,132.49
"28747",28747,"2016-09-23","13:00",1011.7,1016.7,91,3.6,24.4,72,0,1,0,0,0,0,76.57
"28748",28748,"2016-09-23","13:00",1011.7,1016.7,91,3.6,24.4,72,0,0,1,0,0,0,88.52
"28749",28749,"2016-09-23","13:00",1011.7,1016.7,91,3.6,24.4,72,0,0,0,1,0,0,113.86
"28750",28750,"2016-09-23","13:00",1011.7,1016.7,91,3.6,24.4,72,0,0,0,0,1,0,102.38
"28751",28751,"2016-09-23","13:00",1011.7,1016.7,91,3.6,24.4,72,0,0,0,0,0,1,154.18
"28752",28752,"2016-09-23","13:00",1011.7,1016.7,91,3.6,24.4,72,0,0,0,0,0,0,NA
"28753",28753,"2016-09-23","13:20",1011.7,1016.7,91,3.6,24.4,72,0,1,0,0,0,0,56.53
"28754",28754,"2016-09-23","13:20",1011.7,1016.7,91,3.6,24.4,72,0,0,1,0,0,0,80.79
"28755",28755,"2016-09-23","13:20",1011.7,1016.7,91,3.6,24.4,72,0,0,0,1,0,0,137.64
"28756",28756,"2016-09-23","13:20",1011.7,1016.7,91,3.6,24.4,72,0,0,0,0,1,0,63.8
"28757",28757,"2016-09-23","13:20",1011.7,1016.7,91,3.6,24.4,72,0,0,0,0,0,1,169.41
"28758",28758,"2016-09-23","13:20",1011.7,1016.7,91,3.6,24.4,72,0,0,0,0,0,0,144.98
"28759",28759,"2016-09-23","13:40",1011.7,1016.7,91,3.6,24.4,72,0,1,0,0,0,0,60.06
"28760",28760,"2016-09-23","13:40",1011.7,1016.7,91,3.6,24.4,72,0,0,1,0,0,0,97.07
"28761",28761,"2016-09-23","13:40",1011.7,1016.7,91,3.6,24.4,72,0,0,0,1,0,0,146.84
"28762",28762,"2016-09-23","13:40",1011.7,1016.7,91,3.6,24.4,72,0,0,0,0,1,0,86.18
"28763",28763,"2016-09-23","13:40",1011.7,1016.7,91,3.6,24.4,72,0,0,0,0,0,1,177.83
"28764",28764,"2016-09-23","13:40",1011.7,1016.7,91,3.6,24.4,72,0,0,0,0,0,0,231.17
"28765",28765,"2016-09-23","14:00",1011.7,1016.7,91,3.6,24.4,72,0,1,0,0,0,0,65
"28766",28766,"2016-09-23","14:00",1011.7,1016.7,91,3.6,24.4,72,0,0,1,0,0,0,119.77
"28767",28767,"2016-09-23","14:00",1011.7,1016.7,91,3.6,24.4,72,0,0,0,1,0,0,111.79
"28768",28768,"2016-09-23","14:00",1011.7,1016.7,91,3.6,24.4,72,0,0,0,0,1,0,99.27
"28769",28769,"2016-09-23","14:00",1011.7,1016.7,91,3.6,24.4,72,0,0,0,0,0,1,186.47
"28770",28770,"2016-09-23","14:00",1011.7,1016.7,91,3.6,24.4,72,0,0,0,0,0,0,NA
"28771",28771,"2016-09-23","14:20",1011.7,1016.7,91,3.6,24.4,72,0,1,0,0,0,0,58.81
"28772",28772,"2016-09-23","14:20",1011.7,1016.7,91,3.6,24.4,72,0,0,1,0,0,0,111.45
"28773",28773,"2016-09-23","14:20",1011.7,1016.7,91,3.6,24.4,72,0,0,0,1,0,0,158.15
"28774",28774,"2016-09-23","14:20",1011.7,1016.7,91,3.6,24.4,72,0,0,0,0,1,0,79.04
"28775",28775,"2016-09-23","14:20",1011.7,1016.7,91,3.6,24.4,72,0,0,0,0,0,1,188.62
"28776",28776,"2016-09-23","14:20",1011.7,1016.7,91,3.6,24.4,72,0,0,0,0,0,0,143.68
"28777",28777,"2016-09-23","14:40",1011.7,1016.7,91,3.6,24.4,72,0,1,0,0,0,0,88.91
"28778",28778,"2016-09-23","14:40",1011.7,1016.7,91,3.6,24.4,72,0,0,1,0,0,0,93.65
"28779",28779,"2016-09-23","14:40",1011.7,1016.7,91,3.6,24.4,72,0,0,0,1,0,0,NA
"28780",28780,"2016-09-23","14:40",1011.7,1016.7,91,3.6,24.4,72,0,0,0,0,1,0,105.31
"28781",28781,"2016-09-23","14:40",1011.7,1016.7,91,3.6,24.4,72,0,0,0,0,0,1,198.23
"28782",28782,"2016-09-23","14:40",1011.7,1016.7,91,3.6,24.4,72,0,0,0,0,0,0,209.56
"28783",28783,"2016-09-23","15:00",1012,1017,86,2.7,23.1,80,0,1,0,0,0,0,82.17
"28784",28784,"2016-09-23","15:00",1012,1017,86,2.7,23.1,80,0,0,1,0,0,0,99.52
"28785",28785,"2016-09-23","15:00",1012,1017,86,2.7,23.1,80,0,0,0,1,0,0,128.45
"28786",28786,"2016-09-23","15:00",1012,1017,86,2.7,23.1,80,0,0,0,0,1,0,121.91
"28787",28787,"2016-09-23","15:00",1012,1017,86,2.7,23.1,80,0,0,0,0,0,1,159.75
"28788",28788,"2016-09-23","15:00",1012,1017,86,2.7,23.1,80,0,0,0,0,0,0,156.3
"28789",28789,"2016-09-23","15:20",1012,1017,86,2.7,23.1,80,0,1,0,0,0,0,64.42
"28790",28790,"2016-09-23","15:20",1012,1017,86,2.7,23.1,80,0,0,1,0,0,0,114.02
"28791",28791,"2016-09-23","15:20",1012,1017,86,2.7,23.1,80,0,0,0,1,0,0,124.63
"28792",28792,"2016-09-23","15:20",1012,1017,86,2.7,23.1,80,0,0,0,0,1,0,152.53
"28793",28793,"2016-09-23","15:20",1012,1017,86,2.7,23.1,80,0,0,0,0,0,1,194.7
"28794",28794,"2016-09-23","15:20",1012,1017,86,2.7,23.1,80,0,0,0,0,0,0,120.06
"28795",28795,"2016-09-23","15:40",1012,1017,86,2.7,23.1,80,0,1,0,0,0,0,75
"28796",28796,"2016-09-23","15:40",1012,1017,86,2.7,23.1,80,0,0,1,0,0,0,97.91
"28797",28797,"2016-09-23","15:40",1012,1017,86,2.7,23.1,80,0,0,0,1,0,0,133.11
"28798",28798,"2016-09-23","15:40",1012,1017,86,2.7,23.1,80,0,0,0,0,1,0,122.65
"28799",28799,"2016-09-23","15:40",1012,1017,86,2.7,23.1,80,0,0,0,0,0,1,166.61
"28800",28800,"2016-09-23","15:40",1012,1017,86,2.7,23.1,80,0,0,0,0,0,0,220.95
"28801",28801,"2016-09-23","16:00",1012,1017,86,2.7,23.1,80,0,1,0,0,0,0,68.95
"28802",28802,"2016-09-23","16:00",1012,1017,86,2.7,23.1,80,0,0,1,0,0,0,119.59
"28803",28803,"2016-09-23","16:00",1012,1017,86,2.7,23.1,80,0,0,0,1,0,0,136.45
"28804",28804,"2016-09-23","16:00",1012,1017,86,2.7,23.1,80,0,0,0,0,1,0,137.93
"28805",28805,"2016-09-23","16:00",1012,1017,86,2.7,23.1,80,0,0,0,0,0,1,149.8
"28806",28806,"2016-09-23","16:00",1012,1017,86,2.7,23.1,80,0,0,0,0,0,0,221.57
"28807",28807,"2016-09-23","16:20",1012,1017,86,2.7,23.1,80,0,1,0,0,0,0,104.17
"28808",28808,"2016-09-23","16:20",1012,1017,86,2.7,23.1,80,0,0,1,0,0,0,111.15
"28809",28809,"2016-09-23","16:20",1012,1017,86,2.7,23.1,80,0,0,0,1,0,0,134
"28810",28810,"2016-09-23","16:20",1012,1017,86,2.7,23.1,80,0,0,0,0,1,0,105
"28811",28811,"2016-09-23","16:20",1012,1017,86,2.7,23.1,80,0,0,0,0,0,1,159.95
"28812",28812,"2016-09-23","16:20",1012,1017,86,2.7,23.1,80,0,0,0,0,0,0,137.88
"28813",28813,"2016-09-23","16:40",1012,1017,86,2.7,23.1,80,0,1,0,0,0,0,91.04
"28814",28814,"2016-09-23","16:40",1012,1017,86,2.7,23.1,80,0,0,1,0,0,0,117.62
"28815",28815,"2016-09-23","16:40",1012,1017,86,2.7,23.1,80,0,0,0,1,0,0,119.6
"28816",28816,"2016-09-23","16:40",1012,1017,86,2.7,23.1,80,0,0,0,0,1,0,112.47
"28817",28817,"2016-09-23","16:40",1012,1017,86,2.7,23.1,80,0,0,0,0,0,1,149.67
"28818",28818,"2016-09-23","16:40",1012,1017,86,2.7,23.1,80,0,0,0,0,0,0,NA
"28819",28819,"2016-09-23","17:00",1012,1017,86,2.7,23.1,80,0,1,0,0,0,0,92.98
"28820",28820,"2016-09-23","17:00",1012,1017,86,2.7,23.1,80,0,0,1,0,0,0,95.54
"28821",28821,"2016-09-23","17:00",1012,1017,86,2.7,23.1,80,0,0,0,1,0,0,110.91
"28822",28822,"2016-09-23","17:00",1012,1017,86,2.7,23.1,80,0,0,0,0,1,0,102.36
"28823",28823,"2016-09-23","17:00",1012,1017,86,2.7,23.1,80,0,0,0,0,0,1,185.64
"28824",28824,"2016-09-23","17:00",1012,1017,86,2.7,23.1,80,0,0,0,0,0,0,NA
"28825",28825,"2016-09-23","17:20",1012,1017,86,2.7,23.1,80,0,1,0,0,0,0,74.58
"28826",28826,"2016-09-23","17:20",1012,1017,86,2.7,23.1,80,0,0,1,0,0,0,122.02
"28827",28827,"2016-09-23","17:20",1012,1017,86,2.7,23.1,80,0,0,0,1,0,0,NA
"28828",28828,"2016-09-23","17:20",1012,1017,86,2.7,23.1,80,0,0,0,0,1,0,84.24
"28829",28829,"2016-09-23","17:20",1012,1017,86,2.7,23.1,80,0,0,0,0,0,1,NA
"28830",28830,"2016-09-23","17:20",1012,1017,86,2.7,23.1,80,0,0,0,0,0,0,164.08
"28831",28831,"2016-09-23","17:40",1012,1017,86,2.7,23.1,80,0,1,0,0,0,0,88
"28832",28832,"2016-09-23","17:40",1012,1017,86,2.7,23.1,80,0,0,1,0,0,0,95.18
"28833",28833,"2016-09-23","17:40",1012,1017,86,2.7,23.1,80,0,0,0,1,0,0,138.64
"28834",28834,"2016-09-23","17:40",1012,1017,86,2.7,23.1,80,0,0,0,0,1,0,101.8
"28835",28835,"2016-09-23","17:40",1012,1017,86,2.7,23.1,80,0,0,0,0,0,1,144.66
"28836",28836,"2016-09-23","17:40",1012,1017,86,2.7,23.1,80,0,0,0,0,0,0,NA
"28837",28837,"2016-09-23","18:00",1011.6,1016.5,33,1.1,21.9,84,0,1,0,0,0,0,85.46
"28838",28838,"2016-09-23","18:00",1011.6,1016.5,33,1.1,21.9,84,0,0,1,0,0,0,113.32
"28839",28839,"2016-09-23","18:00",1011.6,1016.5,33,1.1,21.9,84,0,0,0,1,0,0,158.22
"28840",28840,"2016-09-23","18:00",1011.6,1016.5,33,1.1,21.9,84,0,0,0,0,1,0,121.1
"28841",28841,"2016-09-23","18:00",1011.6,1016.5,33,1.1,21.9,84,0,0,0,0,0,1,NA
"28842",28842,"2016-09-23","18:00",1011.6,1016.5,33,1.1,21.9,84,0,0,0,0,0,0,NA
"28843",28843,"2016-09-23","18:20",1011.6,1016.5,33,1.1,21.9,84,0,1,0,0,0,0,55.16
"28844",28844,"2016-09-23","18:20",1011.6,1016.5,33,1.1,21.9,84,0,0,1,0,0,0,107.8
"28845",28845,"2016-09-23","18:20",1011.6,1016.5,33,1.1,21.9,84,0,0,0,1,0,0,191.33
"28846",28846,"2016-09-23","18:20",1011.6,1016.5,33,1.1,21.9,84,0,0,0,0,1,0,113.83
"28847",28847,"2016-09-23","18:20",1011.6,1016.5,33,1.1,21.9,84,0,0,0,0,0,1,232.06
"28848",28848,"2016-09-23","18:20",1011.6,1016.5,33,1.1,21.9,84,0,0,0,0,0,0,183.43
"28849",28849,"2016-09-23","18:40",1011.6,1016.5,33,1.1,21.9,84,0,1,0,0,0,0,64.95
"28850",28850,"2016-09-23","18:40",1011.6,1016.5,33,1.1,21.9,84,0,0,1,0,0,0,137.49
"28851",28851,"2016-09-23","18:40",1011.6,1016.5,33,1.1,21.9,84,0,0,0,1,0,0,139.44
"28852",28852,"2016-09-23","18:40",1011.6,1016.5,33,1.1,21.9,84,0,0,0,0,1,0,152.8
"28853",28853,"2016-09-23","18:40",1011.6,1016.5,33,1.1,21.9,84,0,0,0,0,0,1,181.86
"28854",28854,"2016-09-23","18:40",1011.6,1016.5,33,1.1,21.9,84,0,0,0,0,0,0,NA
"28855",28855,"2016-09-23","19:00",1011.6,1016.5,33,1.1,21.9,84,0,1,0,0,0,0,55.65
"28856",28856,"2016-09-23","19:00",1011.6,1016.5,33,1.1,21.9,84,0,0,1,0,0,0,125.39
"28857",28857,"2016-09-23","19:00",1011.6,1016.5,33,1.1,21.9,84,0,0,0,1,0,0,188.24
"28858",28858,"2016-09-23","19:00",1011.6,1016.5,33,1.1,21.9,84,0,0,0,0,1,0,71.63
"28859",28859,"2016-09-23","19:00",1011.6,1016.5,33,1.1,21.9,84,0,0,0,0,0,1,274.6
"28860",28860,"2016-09-23","19:00",1011.6,1016.5,33,1.1,21.9,84,0,0,0,0,0,0,NA
"28861",28861,"2016-09-23","19:20",1011.6,1016.5,33,1.1,21.9,84,0,1,0,0,0,0,72.52
"28862",28862,"2016-09-23","19:20",1011.6,1016.5,33,1.1,21.9,84,0,0,1,0,0,0,134.69
"28863",28863,"2016-09-23","19:20",1011.6,1016.5,33,1.1,21.9,84,0,0,0,1,0,0,NA
"28864",28864,"2016-09-23","19:20",1011.6,1016.5,33,1.1,21.9,84,0,0,0,0,1,0,113.32
"28865",28865,"2016-09-23","19:20",1011.6,1016.5,33,1.1,21.9,84,0,0,0,0,0,1,NA
"28866",28866,"2016-09-23","19:20",1011.6,1016.5,33,1.1,21.9,84,0,0,0,0,0,0,287.64
"28867",28867,"2016-09-23","19:40",1011.6,1016.5,33,1.1,21.9,84,0,1,0,0,0,0,84.57
"28868",28868,"2016-09-23","19:40",1011.6,1016.5,33,1.1,21.9,84,0,0,1,0,0,0,100.54
"28869",28869,"2016-09-23","19:40",1011.6,1016.5,33,1.1,21.9,84,0,0,0,1,0,0,126
"28870",28870,"2016-09-23","19:40",1011.6,1016.5,33,1.1,21.9,84,0,0,0,0,1,0,110.59
"28871",28871,"2016-09-23","19:40",1011.6,1016.5,33,1.1,21.9,84,0,0,0,0,0,1,160.82
"28872",28872,"2016-09-23","19:40",1011.6,1016.5,33,1.1,21.9,84,0,0,0,0,0,0,147.64
"28873",28873,"2016-09-23","20:00",1011.6,1016.5,33,1.1,21.9,84,0,1,0,0,0,0,66.65
"28874",28874,"2016-09-23","20:00",1011.6,1016.5,33,1.1,21.9,84,0,0,1,0,0,0,89.16
"28875",28875,"2016-09-23","20:00",1011.6,1016.5,33,1.1,21.9,84,0,0,0,1,0,0,110.8
"28876",28876,"2016-09-23","20:00",1011.6,1016.5,33,1.1,21.9,84,0,0,0,0,1,0,94.96
"28877",28877,"2016-09-23","20:00",1011.6,1016.5,33,1.1,21.9,84,0,0,0,0,0,1,134.94
"28878",28878,"2016-09-23","20:00",1011.6,1016.5,33,1.1,21.9,84,0,0,0,0,0,0,106.41
"28879",28879,"2016-09-23","20:20",1011.6,1016.5,33,1.1,21.9,84,0,1,0,0,0,0,61.07
"28880",28880,"2016-09-23","20:20",1011.6,1016.5,33,1.1,21.9,84,0,0,1,0,0,0,120.02
"28881",28881,"2016-09-23","20:20",1011.6,1016.5,33,1.1,21.9,84,0,0,0,1,0,0,122.45
"28882",28882,"2016-09-23","20:20",1011.6,1016.5,33,1.1,21.9,84,0,0,0,0,1,0,88.5
"28883",28883,"2016-09-23","20:20",1011.6,1016.5,33,1.1,21.9,84,0,0,0,0,0,1,164.06
"28884",28884,"2016-09-23","20:20",1011.6,1016.5,33,1.1,21.9,84,0,0,0,0,0,0,133.87
"28885",28885,"2016-09-23","20:40",1011.6,1016.5,33,1.1,21.9,84,0,1,0,0,0,0,54.35
"28886",28886,"2016-09-23","20:40",1011.6,1016.5,33,1.1,21.9,84,0,0,1,0,0,0,84.75
"28887",28887,"2016-09-23","20:40",1011.6,1016.5,33,1.1,21.9,84,0,0,0,1,0,0,92.96
"28888",28888,"2016-09-23","20:40",1011.6,1016.5,33,1.1,21.9,84,0,0,0,0,1,0,93.27
"28889",28889,"2016-09-23","20:40",1011.6,1016.5,33,1.1,21.9,84,0,0,0,0,0,1,170.92
"28890",28890,"2016-09-23","20:40",1011.6,1016.5,33,1.1,21.9,84,0,0,0,0,0,0,NA
"28891",28891,"2016-09-23","21:00",1011.3,1016.3,324,1.7,20.5,92,0,1,0,0,0,0,76.6
"28892",28892,"2016-09-23","21:00",1011.3,1016.3,324,1.7,20.5,92,0,0,1,0,0,0,95.13
"28893",28893,"2016-09-23","21:00",1011.3,1016.3,324,1.7,20.5,92,0,0,0,1,0,0,110.89
"28894",28894,"2016-09-23","21:00",1011.3,1016.3,324,1.7,20.5,92,0,0,0,0,1,0,83.63
"28895",28895,"2016-09-23","21:00",1011.3,1016.3,324,1.7,20.5,92,0,0,0,0,0,1,177.78
"28896",28896,"2016-09-23","21:00",1011.3,1016.3,324,1.7,20.5,92,0,0,0,0,0,0,154.34
"28897",28897,"2016-09-23","21:20",1011.3,1016.3,324,1.7,20.5,92,0,1,0,0,0,0,69.62
"28898",28898,"2016-09-23","21:20",1011.3,1016.3,324,1.7,20.5,92,0,0,1,0,0,0,86.54
"28899",28899,"2016-09-23","21:20",1011.3,1016.3,324,1.7,20.5,92,0,0,0,1,0,0,119.93
"28900",28900,"2016-09-23","21:20",1011.3,1016.3,324,1.7,20.5,92,0,0,0,0,1,0,132.9
"28901",28901,"2016-09-23","21:20",1011.3,1016.3,324,1.7,20.5,92,0,0,0,0,0,1,155.46
"28902",28902,"2016-09-23","21:20",1011.3,1016.3,324,1.7,20.5,92,0,0,0,0,0,0,NA
"28903",28903,"2016-09-23","21:40",1011.3,1016.3,324,1.7,20.5,92,0,1,0,0,0,0,67.67
"28904",28904,"2016-09-23","21:40",1011.3,1016.3,324,1.7,20.5,92,0,0,1,0,0,0,94.26
"28905",28905,"2016-09-23","21:40",1011.3,1016.3,324,1.7,20.5,92,0,0,0,1,0,0,NA
"28906",28906,"2016-09-23","21:40",1011.3,1016.3,324,1.7,20.5,92,0,0,0,0,1,0,104.58
"28907",28907,"2016-09-23","21:40",1011.3,1016.3,324,1.7,20.5,92,0,0,0,0,0,1,NA
"28908",28908,"2016-09-23","21:40",1011.3,1016.3,324,1.7,20.5,92,0,0,0,0,0,0,198.12
"28909",28909,"2016-09-23","22:00",1011.3,1016.3,324,1.7,20.5,92,0,1,0,0,0,0,49.59
"28910",28910,"2016-09-23","22:00",1011.3,1016.3,324,1.7,20.5,92,0,0,1,0,0,0,66.47
"28911",28911,"2016-09-23","22:00",1011.3,1016.3,324,1.7,20.5,92,0,0,0,1,0,0,NA
"28912",28912,"2016-09-23","22:00",1011.3,1016.3,324,1.7,20.5,92,0,0,0,0,1,0,36.45
"28913",28913,"2016-09-23","22:00",1011.3,1016.3,324,1.7,20.5,92,0,0,0,0,0,1,244.25
"28914",28914,"2016-09-23","22:00",1011.3,1016.3,324,1.7,20.5,92,0,0,0,0,0,0,NA
"28915",28915,"2016-09-23","22:20",1011.3,1016.3,324,1.7,20.5,92,0,1,0,0,0,0,63.32
"28916",28916,"2016-09-23","22:20",1011.3,1016.3,324,1.7,20.5,92,0,0,1,0,0,0,118.1
"28917",28917,"2016-09-23","22:20",1011.3,1016.3,324,1.7,20.5,92,0,0,0,1,0,0,94.45
"28918",28918,"2016-09-23","22:20",1011.3,1016.3,324,1.7,20.5,92,0,0,0,0,1,0,103.2
"28919",28919,"2016-09-23","22:20",1011.3,1016.3,324,1.7,20.5,92,0,0,0,0,0,1,NA
"28920",28920,"2016-09-23","22:20",1011.3,1016.3,324,1.7,20.5,92,0,0,0,0,0,0,264.7
"28921",28921,"2016-09-23","22:40",1011.3,1016.3,324,1.7,20.5,92,0,1,0,0,0,0,58.61
"28922",28922,"2016-09-23","22:40",1011.3,1016.3,324,1.7,20.5,92,0,0,1,0,0,0,98.94
"28923",28923,"2016-09-23","22:40",1011.3,1016.3,324,1.7,20.5,92,0,0,0,1,0,0,91.76
"28924",28924,"2016-09-23","22:40",1011.3,1016.3,324,1.7,20.5,92,0,0,0,0,1,0,93.62
"28925",28925,"2016-09-23","22:40",1011.3,1016.3,324,1.7,20.5,92,0,0,0,0,0,1,235.13
"28926",28926,"2016-09-23","22:40",1011.3,1016.3,324,1.7,20.5,92,0,0,0,0,0,0,NA
"28927",28927,"2016-09-23","23:00",1011.3,1016.3,324,1.7,20.5,92,0,1,0,0,0,0,45.06
"28928",28928,"2016-09-23","23:00",1011.3,1016.3,324,1.7,20.5,92,0,0,1,0,0,0,90.55
"28929",28929,"2016-09-23","23:00",1011.3,1016.3,324,1.7,20.5,92,0,0,0,1,0,0,NA
"28930",28930,"2016-09-23","23:00",1011.3,1016.3,324,1.7,20.5,92,0,0,0,0,1,0,105.12
"28931",28931,"2016-09-23","23:00",1011.3,1016.3,324,1.7,20.5,92,0,0,0,0,0,1,191.66
"28932",28932,"2016-09-23","23:00",1011.3,1016.3,324,1.7,20.5,92,0,0,0,0,0,0,NA
"28933",28933,"2016-09-23","23:20",1011.3,1016.3,324,1.7,20.5,92,0,1,0,0,0,0,61.62
"28934",28934,"2016-09-23","23:20",1011.3,1016.3,324,1.7,20.5,92,0,0,1,0,0,0,80.77
"28935",28935,"2016-09-23","23:20",1011.3,1016.3,324,1.7,20.5,92,0,0,0,1,0,0,NA
"28936",28936,"2016-09-23","23:20",1011.3,1016.3,324,1.7,20.5,92,0,0,0,0,1,0,43.06
"28937",28937,"2016-09-23","23:20",1011.3,1016.3,324,1.7,20.5,92,0,0,0,0,0,1,NA
"28938",28938,"2016-09-23","23:20",1011.3,1016.3,324,1.7,20.5,92,0,0,0,0,0,0,NA
"28939",28939,"2016-09-23","23:40",1011.3,1016.3,324,1.7,20.5,92,0,1,0,0,0,0,43.87
"28940",28940,"2016-09-23","23:40",1011.3,1016.3,324,1.7,20.5,92,0,0,1,0,0,0,103.13
"28941",28941,"2016-09-23","23:40",1011.3,1016.3,324,1.7,20.5,92,0,0,0,1,0,0,98.19
"28942",28942,"2016-09-23","23:40",1011.3,1016.3,324,1.7,20.5,92,0,0,0,0,1,0,76.11
"28943",28943,"2016-09-23","23:40",1011.3,1016.3,324,1.7,20.5,92,0,0,0,0,0,1,NA
"28944",28944,"2016-09-23","23:40",1011.3,1016.3,324,1.7,20.5,92,0,0,0,0,0,0,NA
"29809",29809,"2016-09-26","00:00",1008.7,1013.7,195,1.1,23.4,87,0,1,0,0,0,0,93.78
"29810",29810,"2016-09-26","00:00",1008.7,1013.7,195,1.1,23.4,87,0,0,1,0,0,0,79.43
"29811",29811,"2016-09-26","00:00",1008.7,1013.7,195,1.1,23.4,87,0,0,0,1,0,0,NA
"29812",29812,"2016-09-26","00:00",1008.7,1013.7,195,1.1,23.4,87,0,0,0,0,1,0,88.44
"29813",29813,"2016-09-26","00:00",1008.7,1013.7,195,1.1,23.4,87,0,0,0,0,0,1,NA
"29814",29814,"2016-09-26","00:00",1008.7,1013.7,195,1.1,23.4,87,0,0,0,0,0,0,289.2
"29815",29815,"2016-09-26","00:20",1008.7,1013.7,195,1.1,23.4,87,0,1,0,0,0,0,105.57
"29816",29816,"2016-09-26","00:20",1008.7,1013.7,195,1.1,23.4,87,0,0,1,0,0,0,NA
"29817",29817,"2016-09-26","00:20",1008.7,1013.7,195,1.1,23.4,87,0,0,0,1,0,0,NA
"29818",29818,"2016-09-26","00:20",1008.7,1013.7,195,1.1,23.4,87,0,0,0,0,1,0,NA
"29819",29819,"2016-09-26","00:20",1008.7,1013.7,195,1.1,23.4,87,0,0,0,0,0,1,347.99
"29820",29820,"2016-09-26","00:20",1008.7,1013.7,195,1.1,23.4,87,0,0,0,0,0,0,NA
"29821",29821,"2016-09-26","00:40",1008.7,1013.7,195,1.1,23.4,87,0,1,0,0,0,0,59.27
"29822",29822,"2016-09-26","00:40",1008.7,1013.7,195,1.1,23.4,87,0,0,1,0,0,0,NA
"29823",29823,"2016-09-26","00:40",1008.7,1013.7,195,1.1,23.4,87,0,0,0,1,0,0,181.96
"29824",29824,"2016-09-26","00:40",1008.7,1013.7,195,1.1,23.4,87,0,0,0,0,1,0,NA
"29825",29825,"2016-09-26","00:40",1008.7,1013.7,195,1.1,23.4,87,0,0,0,0,0,1,231.78
"29826",29826,"2016-09-26","00:40",1008.7,1013.7,195,1.1,23.4,87,0,0,0,0,0,0,NA
"29827",29827,"2016-09-26","01:00",1008.7,1013.7,195,1.1,23.4,87,0,1,0,0,0,0,NA
"29828",29828,"2016-09-26","01:00",1008.7,1013.7,195,1.1,23.4,87,0,0,1,0,0,0,NA
"29829",29829,"2016-09-26","01:00",1008.7,1013.7,195,1.1,23.4,87,0,0,0,1,0,0,NA
"29830",29830,"2016-09-26","01:00",1008.7,1013.7,195,1.1,23.4,87,0,0,0,0,1,0,NA
"29831",29831,"2016-09-26","01:00",1008.7,1013.7,195,1.1,23.4,87,0,0,0,0,0,1,NA
"29832",29832,"2016-09-26","01:00",1008.7,1013.7,195,1.1,23.4,87,0,0,0,0,0,0,NA
"29833",29833,"2016-09-26","01:20",1008.7,1013.7,195,1.1,23.4,87,0,1,0,0,0,0,NA
"29834",29834,"2016-09-26","01:20",1008.7,1013.7,195,1.1,23.4,87,0,0,1,0,0,0,58.42
"29835",29835,"2016-09-26","01:20",1008.7,1013.7,195,1.1,23.4,87,0,0,0,1,0,0,NA
"29836",29836,"2016-09-26","01:20",1008.7,1013.7,195,1.1,23.4,87,0,0,0,0,1,0,124.97
"29837",29837,"2016-09-26","01:20",1008.7,1013.7,195,1.1,23.4,87,0,0,0,0,0,1,NA
"29838",29838,"2016-09-26","01:20",1008.7,1013.7,195,1.1,23.4,87,0,0,0,0,0,0,NA
"29839",29839,"2016-09-26","01:40",1008.7,1013.7,195,1.1,23.4,87,0,1,0,0,0,0,33.27
"29840",29840,"2016-09-26","01:40",1008.7,1013.7,195,1.1,23.4,87,0,0,1,0,0,0,NA
"29841",29841,"2016-09-26","01:40",1008.7,1013.7,195,1.1,23.4,87,0,0,0,1,0,0,NA
"29842",29842,"2016-09-26","01:40",1008.7,1013.7,195,1.1,23.4,87,0,0,0,0,1,0,58.55
"29843",29843,"2016-09-26","01:40",1008.7,1013.7,195,1.1,23.4,87,0,0,0,0,0,1,176.4
"29844",29844,"2016-09-26","01:40",1008.7,1013.7,195,1.1,23.4,87,0,0,0,0,0,0,NA
"29845",29845,"2016-09-26","02:00",1008.7,1013.7,195,1.1,23.4,87,0,1,0,0,0,0,48.23
"29846",29846,"2016-09-26","02:00",1008.7,1013.7,195,1.1,23.4,87,0,0,1,0,0,0,NA
